road_id,green,industrial,commercial
206378333_6315715548_0,0.0,64.46054376033798,0.0
208568922_208568921_0,0.147570980733882,0.0,0.0
208568926_208568922_1,15.415345065232767,0.0,0.0
208595138_208595144_0,9.872401506655311,0.0,0.0
208595144_2332249073_0,6.55194597086086,0.0,0.0
211305820_211305823_0,3.768868783900456,18.960027949469644,0.0
211305823_1564374009_0,5.746272912031554,24.467271922143084,0.0
211305823_211305824_0,6.991218094376282,21.223239386497312,0.0
211305824_211305825_0,7.092476908101491,13.908828663743405,0.0
211305825_1131453368_0,5.877629615796312,3.562327573936323,0.0
211310173_211311619_0,8.622446055142326,42.14720021553558,0.0
211310173_1564374009_0,6.564195659088759,35.67265612359167,0.0
211310729_1885951241_0,11.006142967623624,22.29291921029765,0.0
211311619_211311623_0,7.859328696282067,46.695432413455876,0.0
211311623_211313493_0,8.117144177596826,43.0982911887675,0.0
211311623_1885951247_0,9.819197675659023,37.03712203515928,0.0
211313493_1885951247_0,9.829640103335326,31.93118157394128,0.0
211313493_1094296689_0,1.3412377348585225,42.93442760691843,0.0
211317741_243495396_0,0.0,82.73321206969506,0.0
211317741_1187334109_0,5.109630390386846,43.29646320403368,0.0
211317741_1094296689_0,0.0,43.176198187156814,0.0
211318993_211318996_0,19.56743769427671,0.0,0.0
211318993_243494580_0,26.40129255114824,0.0,0.0
211318996_211319000_0,16.093146790992126,0.0,0.0
211318996_1843795432_0,20.24880403654755,0.0,0.0
211319000_1130841547_0,6.157380087592017,0.0,0.0
211319000_211320730_0,3.6402771688273834,0.0,0.0
211320730_409137876_0,0.0,0.0,0.0
211320730_211320731_0,0.0,0.0,0.0
211320730_211319000_0,3.6402771688273843,0.0,0.0
211320731_1129273462_0,0.0,0.0,0.0
211320731_211320730_0,0.0,0.0,0.0
211320732_1129273462_0,1.885842102012654,0.0,0.0
211320732_211321251_0,5.424484703389107,0.0,0.0
211321251_1763262440_0,6.266981686608442,0.0,0.0
211321253_211321896_0,5.990624844865829,0.0,0.0
211321253_728705258_0,7.486149650294354,0.0,9.356331726700926
211321256_211320732_0,5.410287729856321,0.0,0.0
211321256_211321251_0,5.391648489773793,0.0,0.0
211321896_10185494295_0,4.359565761230119,0.0,13.941425635837689
211321896_211321900_0,5.390658260597451,0.0,0.0
211321900_2187119246_0,6.343041265544555,0.0,0.0
211321900_1109639608_0,5.981275518581911,0.0,0.0
214922958_214922960_0,108.79846773756738,20.111895079400004,0.0
214922960_214922962_0,143.4909070720054,13.47386361659216,0.0
214922960_214922958_0,108.79846773756748,20.111895079400018,0.0
214922962_214922960_0,143.49090707200537,13.473863616592155,0.0
214922962_214923388_0,150.047529742124,0.0,0.0
214923388_214924707_0,138.66888239558932,0.0,0.0
214923391_214925654_0,141.53655315127494,0.0,0.0
214923391_214924711_0,127.02536863019738,0.0,0.0
214923395_214922962_0,142.35441383887215,0.0,0.0
214923395_214923388_0,136.6738600943322,0.0,0.0
214924707_5772382726_0,146.54680605052292,0.0,0.0
214924707_214924708_0,137.97689308316453,0.0,0.0
214924708_214923391_0,129.56844385607243,0.0,0.0
214924711_214924714_0,119.2315019435261,0.0,0.0
214924714_214925862_0,115.10551079262008,0.0,0.0
214924714_214924716_0,121.87157302498042,0.0,0.0
214924716_214923395_0,123.37933969517468,0.0,0.0
214925654_4549490595_0,143.7674963780531,0.0,0.0
214925654_214924711_0,137.69331304582033,0.0,0.0
214925862_4353325945_0,138.12669349273708,0.0,0.0
214925862_214924716_0,114.14775265008603,0.0,0.0
242925411_242925494_0,39.22364662588,0.0,0.0
242925494_11387988431_0,45.811721081372575,0.0,0.0
242925494_242925495_0,42.70566212147899,0.0,0.0
242925495_2221700186_0,34.90152318759025,0.0,0.0
242925500_242925411_0,38.05254208505552,0.0,0.0
242926973_5772382696_0,3.3197379666229674,0.0,0.0
243494580_4223738581_0,10.44675063537006,0.0,0.0
243494580_211318993_0,26.40129255114826,0.0,0.0
243494580_1187722456_0,4.417890551632885,8.395226614458227,0.0
243494597_1672512429_0,0.0,46.191308835649394,8.442221803825344
243495392_243495422_0,0.0,100.00000000000007,0.0
243495392_1994627752_0,0.0,100.00000000000003,0.0
243495396_243495392_0,0.0,99.99999999999997,0.0
243495396_211317741_0,0.0,82.73321206969503,0.0
243495422_243495396_0,0.0,100.0,0.0
243495422_245491719_0,0.0,100.00000000000003,0.0
245491677_245491689_0,0.0,52.67787250799923,0.0
245491682_243494597_0,0.0,53.44980827605046,5.844509118953561
245491682_245491677_0,0.0,53.50054498745386,0.4899240529613537
245491688_245491689_0,0.0013426724912079864,61.05350796563539,0.0
245491688_4568983477_0,0.0026559152755077507,81.52156365998482,0.0
245491689_245491716_0,0.0,86.33769969537514,0.0
245491689_245491688_0,0.0013426724912079864,61.05350796563539,0.0
245491689_245491677_0,0.0,52.67787250799925,0.0
245491716_4568983477_0,0.0,100.0,0.0
245491716_245491689_0,0.0,86.33769969537515,0.0
245491716_12180995971_0,0.0,95.90660187778609,0.0
245491716_245491719_0,0.0,100.0,0.0
245491717_245491717_0,3.396922657162159,73.54983128890427,0.0
245491717_4568983480_0,0.0,92.43196709553122,0.0
245491719_1672512207_0,0.0,86.0068814811341,0.0
245491719_245491716_0,0.0,100.0,0.0
245491719_243495422_0,0.0,99.99999999999997,0.0
245491719_1187334109_0,0.5001257249196834,86.09654703927407,0.0
245491904_1693128085_0,25.01526818420679,0.0,0.0
245491904_245491906_0,9.88242722823843,0.0,0.0
245491904_1843795431_0,31.89325270482786,0.0,0.0
245491904_409137871_0,7.711385728640597,0.0,0.0
245491906_1843795432_0,11.020011301152197,0.0,0.0
245491906_245491904_0,9.882427228238427,0.0,0.0
245491906_1843795433_0,0.0,0.0,0.0
245491934_1672512178_0,29.82850669979589,0.0,0.0
245491934_11382810690_0,26.947109419537803,0.0,0.0
245935461_1562259338_0,5.2100892279643665,0.0,0.0
245935861_1562259365_0,12.416310253174725,0.0,0.0
245936231_245936541_0,36.633942912932596,0.0,0.0
245936231_245936405_0,26.07043654409793,0.0,0.0
245936350_1180802572_0,20.0491483066874,0.0,0.0
245936350_245936514_0,24.05717563974736,0.0,0.0
245936353_245936513_0,7.045016423018573,0.0,0.0
